simple_fixed_median_gap,simple_fixed_r_squared,simple_fixed_leaveout_r_squared,simple_fixed_flip_rate,simple_recomputed_median_gap,simple_recomputed_r_squared,simple_recomputed_leaveout_r_squared,simple_recomputed_flip_rate,log_fixed_median_gap,log_fixed_r_squared,log_fixed_leaveout_r_squared,log_fixed_flip_rate,log_recomputed_median_gap,log_recomputed_r_squared,log_recomputed_leaveout_r_squared,log_recomputed_flip_rate
39.88251464201116,0.6016861054016216,0.6084105375169319,73.73737373737373,39.88251464201116,0.6063191597032017,0.6084105375169319,73.73737373737373,39.75136146297498,0.6078292823623954,0.5884780690121476,73.73737373737373,39.75136146297498,0.5867637640284183,0.5884780690121476,73.73737373737373
40.34656292902643,0.5837742770923473,0.5768638362474037,72.72727272727273,40.34656292902643,0.5892589985686112,0.5768638362474037,72.72727272727273,40.238990188099265,0.5894389055893272,0.5582623396775875,72.72727272727273,40.238990188099265,0.570284477008054,0.5582623396775875,72.72727272727273
40.251810426145354,0.5882849748301492,0.5874004572579765,71.71717171717171,40.251810426145354,0.593052890770911,0.5874004572579765,71.71717171717171,40.08160108370752,0.5942429336426713,0.5663851091194633,71.71717171717171,40.08160108370752,0.5730842745385771,0.5663851091194633,71.71717171717171
39.837325159131254,0.5984252108794295,0.5950860081631819,73.73737373737373,39.837325159131254,0.6049972334485849,0.5950860081631819,73.73737373737373,39.70627641445256,0.60428042047784,0.576106035724581,73.73737373737373,39.70627641445256,0.5855892465098711,0.576106035724581,73.73737373737373
39.91891570930075,0.5832745696905577,0.5797118121038569,72.72727272727273,39.91891570930075,0.5879578773572491,0.5797118121038569,72.72727272727273,39.945163814328765,0.5892387441757798,0.561174268325844,73.73737373737373,39.945163814328765,0.5686001030558845,0.561174268325844,73.73737373737373
40.07821372518266,0.5822134000665666,0.5779865660841548,72.72727272727273,40.07821372518266,0.5880984945149841,0.5779865660841548,72.72727272727273,40.20580118374728,0.58789148811381,0.5581906117743879,72.72727272727273,40.20580118374728,0.5684876687776348,0.5581906117743879,72.72727272727273
40.05220888730705,0.5803285920937837,0.5672419403383425,71.71717171717171,40.05220888730705,0.5861615351985429,0.5672419403383425,71.71717171717171,40.453719053715595,0.5859860240701864,0.5488886620369257,71.71717171717171,40.453719053715595,0.5670926577536617,0.5488886620369257,71.71717171717171
39.83244845179288,0.5876506994324854,0.5829129103036007,74.74747474747475,39.83244845179288,0.5920476063065478,0.5829129103036007,74.74747474747475,39.86716222089108,0.5937147346159766,0.5621489668916833,73.73737373737373,39.86716222089108,0.5723041891478993,0.5621489668916833,73.73737373737373
39.724186392198156,0.5907926929881921,0.5984392519319284,72.72727272727273,39.724186392198156,0.5936662711104572,0.5984392519319284,72.72727272727273,39.56641236556035,0.5966845915244579,0.5826334877236491,71.71717171717171,39.56641236556035,0.5754772886609825,0.5826334877236491,71.71717171717171
40.02022327241892,0.5797256540145449,0.56938391307539,72.72727272727273,40.02022327241892,0.5878424025244129,0.56938391307539,72.72727272727273,39.96953522106183,0.5857974695758927,0.549705362774394,72.72727272727273,39.96953522106183,0.5676828702133786,0.549705362774394,72.72727272727273
39.74369008794698,0.5958250138447486,0.5995029048099012,73.73737373737373,39.74369008794698,0.5986931749121217,0.5995029048099012,73.73737373737373,39.60734761587602,0.6018434235483328,0.5808051663909548,73.73737373737373,39.60734761587602,0.579583603842466,0.5808051663909548,73.73737373737373
39.51765365789609,0.5831429344757749,0.5690339723290079,73.73737373737373,39.51765365789609,0.5915335008187618,0.5690339723290079,73.73737373737373,39.38734718983468,0.5888483536113577,0.5485161258620437,73.73737373737373,39.38734718983468,0.5714329755030902,0.5485161258620437,73.73737373737373
40.370925684307814,0.5819957169730064,0.5766486065594251,71.71717171717171,40.370925684307814,0.5862908016798345,0.5766486065594251,71.71717171717171,40.78862015254514,0.5877175336995448,0.558481170872503,70.70707070707071,40.78862015254514,0.5674627818024256,0.558481170872503,70.70707070707071
39.77589334183986,0.5956560982062897,0.596106763979698,72.72727272727273,39.77589334183986,0.5982618063338132,0.596106763979698,72.72727272727273,39.82924574858959,0.6015382011184028,0.5790061975901302,72.72727272727273,39.82924574858959,0.5796771074612219,0.5790061975901302,72.72727272727273
39.49923247004969,0.580664226999432,0.5780212971079319,71.71717171717171,39.49923247004969,0.5839363234577584,0.5780212971079319,71.71717171717171,39.36357433874623,0.5866197407382703,0.5598879055199597,69.6969696969697,39.36357433874623,0.5646664164993491,0.5598879055199597,69.6969696969697
39.414799108706035,0.5930039254905941,0.5891815522908563,74.74747474747475,39.414799108706035,0.5979951668057427,0.5891815522908563,74.74747474747475,39.28473277191124,0.5988673705036954,0.5696375132661342,74.74747474747475,39.28473277191124,0.5784828464608338,0.5696375132661342,74.74747474747475
40.986400119755686,0.5812114369872334,0.5739059389410366,72.72727272727273,40.986400119755686,0.5853655491374136,0.5739059389410366,72.72727272727273,41.358897544194626,0.5871434592415756,0.5540543597231051,72.72727272727273,41.358897544194626,0.565722779096351,0.5540543597231051,72.72727272727273
40.03776412275344,0.5897956187637767,0.5942468397101086,74.74747474747475,40.03776412275344,0.5955155802052299,0.5942468397101086,74.74747474747475,39.93090161868922,0.5959049049745619,0.5734185090984205,74.74747474747475,39.93090161868922,0.5754276920117607,0.5734185090984205,74.74747474747475
40.68326528784142,0.6014931039168324,0.607338207107182,73.73737373737373,40.68326528784142,0.6069451133168049,0.607338207107182,73.73737373737373,40.973046024780224,0.6072292915605952,0.5876462833120994,73.73737373737373,40.973046024780224,0.5875208495936307,0.5876462833120994,73.73737373737373
39.62206198583824,0.5915434155413319,0.5983006125553231,72.72727272727273,39.62206198583824,0.5941587996523898,0.5983006125553231,72.72727272727273,39.6809415406139,0.5977337848154232,0.5788467033650613,72.72727272727273,39.6809415406139,0.5745022493732679,0.5788467033650613,72.72727272727273
39.22600073013888,0.5754396351731442,0.5661450782419666,72.72727272727273,39.22600073013888,0.5818912467762094,0.5661450782419666,72.72727272727273,39.04840656421342,0.5813003755157145,0.5476186095507036,72.72727272727273,39.04840656421342,0.562423207092323,0.5476186095507036,72.72727272727273
40.38409670651375,0.6054985919149449,0.6170502277377706,72.72727272727273,40.38409670651375,0.6064837093082653,0.6170502277377706,72.72727272727273,40.30163572054386,0.6118556228703834,0.5963892418001733,73.73737373737373,40.30163572054386,0.586416637526323,0.5963892418001733,73.73737373737373
39.614583054621065,0.5941851090552297,0.5930187135733527,75.75757575757575,39.614583054621065,0.5982355309472712,0.5930187135733527,75.75757575757575,39.484050868635656,0.6002674967476458,0.5721321702127391,75.75757575757575,39.484050868635656,0.5781433405597076,0.5721321702127391,75.75757575757575
39.68306687183698,0.5752769718971762,0.5634466532497275,69.6969696969697,39.68306687183698,0.5807189419418406,0.5634466532497275,69.6969696969697,39.57702379637653,0.5809107731175411,0.5453031388875781,70.70707070707071,39.57702379637653,0.5616993422383695,0.5453031388875781,70.70707070707071
40.54495135115591,0.597472188311768,0.6027263430352554,72.72727272727273,40.54495135115591,0.6019558102884157,0.6027263430352554,72.72727272727273,40.9185525842786,0.6036794858622727,0.5830854869818604,72.72727272727273,40.9185525842786,0.5823691406157447,0.5830854869818604,72.72727272727273
